Time,Channel A
(s),(V)

-9.07179988,-0.82296211
-9.07159988,-0.82296211
-9.07139988,-0.82296211
-9.07119988,-0.82296211
-9.07099988,-0.82296211
-9.07079988,-0.82296211
-9.07059988,-0.82296211
-9.07039988,-0.84121221
-9.07019988,-0.82296211
-9.06999988,-0.82296211
-9.06979988,-0.82296211
-9.06959988,-0.82296211
-9.06939988,-0.82296211
-9.06919988,-0.82296211
-9.06899988,-0.82296211
-9.06879988,-0.82296211
-9.06859988,-0.82296211
-9.06839988,-0.82296211
-9.06819988,-0.82296211
-9.06799988,-0.82296211
-9.06779988,-0.82296211
-9.06759988,-0.82296211
-9.06739988,-0.82296211
-9.06719988,-0.82296211
-9.06699988,-0.82296211
-9.06679988,-0.82296211
-9.06659988,-0.82296211
-9.06639988,-0.82296211
-9.06619988,-0.82296211
-9.06599988,-0.82296211
-9.06579988,-0.82296211
-9.06559988,-0.80471206
-9.06539988,-0.82296211
-9.06519988,-0.82296211
-9.06499988,-0.82296211
-9.06479988,-0.82296211
-9.06459988,-0.82296211
-9.06439988,-0.82296211
-9.06419988,-0.82296211
-9.06399988,-0.82296211
-9.06379988,-0.82296211
-9.06359988,-0.82296211
-9.06339988,-0.82296211
-9.06319988,-0.82296211
-9.06299988,-0.84121221
-9.06279988,-0.82296211
-9.06259988,-0.82296211
-9.06239988,-0.82296211
-9.06219988,-0.82296211
-9.06199988,-0.82296211
-9.06179988,-0.82296211
-9.06159988,-0.82296211
-9.06139988,-0.82296211
-9.06119988,-0.82296211
-9.06099988,-0.82296211
-9.06079988,-0.82296211
-9.06059988,-0.82296211
-9.06039988,-0.82296211
-9.06019988,-0.82296211
-9.05999988,-0.82296211
-9.05979988,-0.82296211
-9.05959988,-0.82296211
-9.05939988,-0.82296211
-9.05919988,-0.82296211
-9.05899988,-0.82296211
-9.05879988,-0.82296211
-9.05859988,-0.82296211
-9.05839988,-0.82296211
-9.05819988,-0.82296211
-9.05799988,-0.82296211
-9.05779988,-0.82296211
-9.05759988,-0.82296211
-9.05739988,-0.82296211
-9.05719988,-0.80471206
-9.05699988,-0.82296211
-9.05679988,-0.80471206
-9.05659988,-0.82296211
-9.05639988,-0.82296211
-9.05619989,-0.82296211
-9.05599989,-0.80471206
-9.05579989,-0.82296211
-9.05559989,-0.82296211
-9.05539989,-0.82296211
-9.05519989,-0.82296211
-9.05499989,-0.82296211
-9.05479989,-0.82296211
-9.05459989,-0.82296211
-9.05439989,-0.82296211
-9.05419989,-0.82296211
-9.05399989,-0.82296211
-9.05379989,-0.82296211
-9.05359989,-0.82296211
-9.05339989,-0.82296211
-9.05319989,-0.82296211
-9.05299989,-0.84121221
-9.05279989,-0.82296211
-9.05259989,-0.82296211
